LONGITUDE,LATITUDE
-73.65421,45.494349
-73.65421,45.494349
-73.65421,45.494349
-73.619226,45.479078
-73.619226,45.479078
-73.645548,45.491264
-73.645548,45.491264
-73.6471,45.500736
-73.6471,45.500736
-73.61836,45.508874
-73.61836,45.508874
-73.625817,45.471682
-73.567076,45.501537
-73.551995,45.515799
-73.551995,45.515799
-73.554762,45.53143
-73.554762,45.53143
-73.527649,45.516068
-73.527649,45.516068
-73.564997,45.493141
-73.564997,45.493141
-73.566558,45.497859
-73.566558,45.497859
-73.579707,45.495779
-73.579707,45.495779
-73.583007,45.495287
-73.583007,45.495287
-73.557089,45.525054
-73.557089,45.525054
-73.557089,45.525054
-73.557089,45.525054
-73.559867,45.534249
-73.559867,45.534249
-73.552659,45.518899
-73.552659,45.518899
-73.55466,45.536642
-73.55466,45.536642
-73.573937,45.495457
-73.573937,45.495457
-73.573937,45.495457
-73.573937,45.495457
-73.570132,45.493394
-73.570132,45.493394
-73.552084,45.534987
-73.552084,45.534987
-73.58137,45.488348
-73.58137,45.488348
-73.575419,45.49926
-73.575419,45.49926
-73.560182,45.519729
-73.560182,45.519729
-73.576023,45.500451
-73.576023,45.500451
-73.576023,45.500451
-73.576023,45.500451
-73.558516,45.498851
-73.558516,45.498851
-73.558516,45.498851
-73.558516,45.498851
-73.555708,45.516151
-73.555708,45.516151
-73.555708,45.516151
-73.555708,45.516151
-73.583714,45.491511
-73.629689,45.478208
-73.629689,45.478208
-73.626197,45.500176
-73.626197,45.500176
-73.626197,45.500176
-73.626197,45.500176
-73.626006,45.5001
-73.626006,45.5001
-73.622784,45.4974
-73.622784,45.4974
-73.632462,45.500598
-73.632462,45.500598
-73.629705,45.484167
-73.629705,45.484167
-73.623781,45.466759
-73.623781,45.466759
-73.628219,45.469082
-73.628219,45.469082
-73.604066,45.471952
-73.604066,45.471952
-73.604066,45.471952
-73.604066,45.471952
-73.637694,45.483967
-73.637694,45.483967
-73.637694,45.483967
-73.637694,45.483967
-73.615068,45.477924
-73.615068,45.477924
-73.621772,45.498543
-73.621772,45.498543
-73.614126,45.465749
-73.614126,45.465749
-73.608527,45.474704
-73.608527,45.474704
-73.618201,45.49571
-73.618201,45.49571
-73.618201,45.49571
-73.618201,45.49571
-73.637702,45.487781
-73.637702,45.487781
-73.622842,45.503899
-73.622842,45.503899
-73.622842,45.503899
-73.622842,45.503899
-73.574046,45.486783
-73.640144,45.495415
-73.625169,45.478394
-73.625169,45.478394
-73.63559,45.486958
-73.63559,45.486958
-73.631268,45.491817
-73.631268,45.491817
-73.639278,45.454422
-73.639278,45.454422
-73.632145,45.461712
-73.632145,45.461712
-73.632145,45.461712
-73.632145,45.461712
-73.634695,45.50228
-73.634695,45.50228
-73.634695,45.50228
-73.634695,45.50228
-73.623932,45.49805
-73.623932,45.49805
-73.608995,45.469288
-73.608995,45.469288
-73.612299,45.467103
-73.612299,45.467103
-73.633344,45.452826
-73.633344,45.452826
-73.648803,45.49336
-73.648803,45.49336
-73.639531,45.490966
-73.639531,45.490966
-73.629561,45.480186
-73.629561,45.480186
-73.629561,45.480186
-73.629561,45.480186
-73.622885,45.490545
-73.622885,45.490545
-73.621701,45.511387
-73.621701,45.511387
-73.622378,45.475453
-73.622378,45.475453
-73.639407,45.465957
-73.639407,45.465957
-73.639407,45.465957
-73.639407,45.465957
-73.620176,45.469067
-73.620176,45.469067
-73.620176,45.469067
-73.620176,45.469067
-73.630912,45.466191
-73.63802,45.471627
-73.631612,45.505262
-73.631612,45.505262
-73.644266,45.494898
-73.644266,45.494898
-73.582619,45.482756
-73.582619,45.482756
-73.582619,45.482756
-73.582619,45.482756
-73.587634,45.473652
-73.587634,45.473652
-73.569212,45.487874
-73.569212,45.487874
-73.560208,45.483595
-73.560208,45.483595
-73.566929,45.477045
-73.566929,45.477045
-73.578613,45.48178
-73.578613,45.48178
-73.594737,45.455853
-73.594737,45.455853
-73.601308,45.456132
-73.601308,45.456132
-73.584786,45.462917
-73.584786,45.462917
-73.563843,45.494009
-73.563843,45.494009
-73.585517,45.471297
-73.585517,45.471297
-73.574681,45.483512
-73.574681,45.483512
-73.553093,45.478472
-73.553093,45.478472
-73.594951,45.450914
-73.594951,45.450914
-73.594951,45.450914
-73.567529,45.477645
-73.567529,45.477645
-73.559822,45.484356
-73.559822,45.484356
-73.588295,45.461295
-73.588295,45.461295
-73.584979,45.477515
-73.584979,45.477515
-73.578968,45.480917
-73.578968,45.480917
-73.588273,45.458143
-73.588273,45.458143
-73.570943,45.488813
-73.570943,45.488813
-73.604975,45.449282
-73.604975,45.449282
-73.604975,45.449282
-73.604975,45.449282
-73.559424,45.49034
-73.559424,45.49034
-73.559424,45.49034
-73.559424,45.49034
-73.56592,45.480808
-73.56592,45.480808
-73.57244,45.476501
-73.57244,45.476501
-73.557778,45.475625
-73.557778,45.475625
-73.557778,45.475625
-73.557778,45.475625
-73.555775,45.480554
-73.555775,45.480554
-73.575472,45.482396
-73.575472,45.482396
-73.585596,45.453832
-73.574046,45.486783
-73.595545,45.45749
-73.595545,45.45749
-73.56622,45.489561
-73.56622,45.489561
-73.563946,45.484391
-73.563946,45.484391
-73.570762,45.479668
-73.570762,45.479668
-73.59743,45.462471
-73.59743,45.462471
-73.600205,45.4502
-73.600205,45.4502
-73.564067,45.478807
-73.564067,45.478807
-73.5929,45.467924
-73.5929,45.467924
-73.574478,45.490222
-73.574478,45.490222
-73.580352,45.483961
-73.580352,45.483961
-73.59336,45.46028
-73.59336,45.46028
-73.594599,45.447918
-73.594599,45.447918
-73.585596,45.453832
-73.625817,45.471682
-73.625666,45.497777
-73.625666,45.497777
-73.622383,45.496464
-73.622383,45.496464
-73.63176,45.481283
-73.63176,45.481283
-73.630404,45.483925
-73.630404,45.483925
-73.658274,45.500806
-73.658274,45.500806
-73.619696,45.468854
-73.619696,45.468854
-73.617605,45.504304
-73.617605,45.504304
-73.623678,45.502698
-73.623678,45.502698
-73.610418,45.472706
-73.610418,45.472706
-73.623896,45.48104
-73.623896,45.48104
-73.643094,45.490172
-73.643094,45.490172
-73.640144,45.495415
-73.561119,45.496484
-73.561119,45.496484
-73.575791,45.479755
-73.575791,45.479755
-73.575791,45.479755
-73.575791,45.479755
-73.590171,45.452145
-73.590171,45.452145
-73.58644,45.479816
-73.58644,45.479816
-73.58644,45.479816
-73.58644,45.479816
-73.578598,45.477173
-73.578598,45.477173
-73.577969,45.486584
-73.577969,45.486584
-73.563413,45.474944
-73.563413,45.474944
-73.600414,45.453184
-73.600414,45.453184
-73.558326,45.47988
-73.558326,45.47988
-73.558326,45.47988
-73.558326,45.47988
-73.577474,45.483778
-73.5952,45.4576
-73.490486,45.652764
-73.490486,45.652764
-73.503787,45.664288
-73.503787,45.664288
-73.49342,45.66734
-73.49342,45.66734
-73.488913,45.640398
-73.488913,45.640398
-73.49087,45.641308
-73.49087,45.641308
-73.500425,45.65175
-73.500425,45.65175
-73.601713,45.630638
-73.601713,45.630638
-73.577185,45.651515
-73.577185,45.651515
-73.53706,45.590387
-73.53706,45.590387
-73.556716,45.497108
-73.556716,45.497108
-73.554274,45.497514
-73.554274,45.497514
-73.568532,45.502713
-73.568532,45.502713
-73.752347,45.455931
-73.752347,45.455931
-73.752347,45.455931
-73.752347,45.455931
-73.752347,45.455931
-73.752347,45.455931
-73.752347,45.455931
-73.752347,45.455931
-73.752347,45.455931
-73.752347,45.455931
-73.750714,45.457225
-73.750714,45.457225
-73.750714,45.457225
-73.750714,45.457225
-73.538266,45.56898
-73.538266,45.56898
-73.538266,45.56898
-73.546,45.6113
-73.546,45.6113
-73.546,45.6113
-73.546,45.6113
-73.5952,45.4576
-73.5952,45.4576
-73.598468,45.517522
-73.592954,45.574942
-73.592954,45.574942
-73.592954,45.574942
-73.592954,45.574942
-73.592954,45.574942
-73.592954,45.574942
-73.595656,45.574254
-73.595656,45.574254
-73.595656,45.574254
-73.595656,45.574254
-73.585805,45.582367
-73.585805,45.582367
-73.6784,45.5122
-73.6784,45.5122
-73.6784,45.5122
-73.6784,45.5122
-73.6784,45.5122
-73.546036,45.456617
-73.546036,45.456617
-73.546036,45.456617
-73.546036,45.456617
-73.577474,45.483778
-73.577474,45.483778
-73.577474,45.483778
-73.564217,45.477333
-73.564217,45.477333
-73.564217,45.477333
-73.564217,45.477333
-73.596918,45.459822
-73.596918,45.459822
-73.596918,45.459822
-73.596918,45.459822
-73.572606,45.48253
-73.572606,45.48253
-73.572606,45.48253
-73.572606,45.48253
-73.561062,45.491631
-73.561062,45.491631
-73.508574,45.657782
-73.508574,45.657782
-73.508574,45.657782
-73.508574,45.657782
-73.523576,45.646417
-73.523576,45.646417
-73.568159,45.644233
-73.568159,45.644233
-73.49462,45.668567
-73.49462,45.668567
-73.594283,45.627014
-73.594283,45.627014
-73.594283,45.627014
-73.594283,45.627014
-73.501726,45.641926
-73.501726,45.641926
-73.501111,45.679088
-73.501111,45.679088
-73.503933,45.671906
-73.503933,45.671906
-73.491069,45.640202
-73.491069,45.640202
-73.50648,45.671893
-73.50648,45.671893
-73.50648,45.671893
-73.50648,45.671893
-73.489351,45.650161
-73.489351,45.650161
-73.48052,45.699042
-73.48052,45.699042
-73.546,45.6113
-73.553007,45.598289
-73.553007,45.598289
-73.580838,45.524942
-73.5654,45.507
-73.5654,45.507
-73.5654,45.507
-73.5654,45.507
-73.788169,45.483102
-73.788169,45.483102
-73.788169,45.483102
-73.853361,45.447444
-73.853361,45.447444
-73.853361,45.447444
-73.853361,45.447444
-73.6861,45.4356
-73.6861,45.4356
-73.6861,45.4356
-73.6861,45.4356
-73.626984,45.43581
-73.626984,45.43581
-73.57675,45.478722
-73.57675,45.478722
-73.500278,45.651667
-73.500278,45.651667
-73.623646,45.497335
-73.665527,45.554253
-73.665527,45.554253
-73.5409,45.554
-73.5409,45.554
-73.5409,45.554
-73.5409,45.554
-73.5409,45.554
-73.5619,45.65
-73.5619,45.65
-73.5619,45.65
-73.575353,45.548422
-73.575353,45.548422
-73.575353,45.548422
-73.575353,45.548422
-73.575353,45.548422
-73.5952,45.4576
-73.5952,45.4576
-73.604986,45.618641
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.75581,45.452047
-73.623168,45.4209
-73.623168,45.4209
-73.623168,45.4209
-73.623168,45.4209
-73.584346,45.441235
-73.584346,45.441235
-73.584346,45.441235
-73.584346,45.441235
-73.585755,45.442849
-73.585755,45.442849
-73.585755,45.442849
-73.585755,45.442849
-73.584873,45.634675
-73.584873,45.634675
-73.584873,45.634675
-73.584873,45.634675
-73.571205,45.597056
-73.571205,45.597056
-73.605253,45.436936
-73.605253,45.436936
-73.605253,45.436936
-73.605253,45.436936
-73.569154,45.495259
-73.569154,45.495259
-73.809008,45.48326
-73.809008,45.48326
-73.809008,45.48326
-73.809008,45.48326
-73.809008,45.48326
-73.809008,45.48326
-73.810147,45.484384
-73.810147,45.484384
-73.806882,45.484984
-73.806882,45.484984
-73.587349,45.57169
-73.587349,45.57169
-73.73077,45.439387
-73.7305,45.439051
-73.754135,45.43999
-73.754135,45.43999
-73.730166,45.43932
-73.730166,45.43932
-73.730166,45.43932
-73.730166,45.43932
-73.730145,45.439971
-73.730145,45.439971
-73.730145,45.439971
-73.730145,45.439971
-73.760817,45.441107
-73.760817,45.441107
-73.760817,45.441107
-73.760817,45.441107
-73.772902,45.453569
-73.772902,45.453569
-73.772902,45.453569
-73.772902,45.453569
-73.736528,45.446053
-73.736528,45.446053
-73.736528,45.446053
-73.736528,45.446053
-73.64164,45.551445
-73.64164,45.551445
-73.642636,45.55274
-73.642636,45.55274
-73.643975,45.552797
-73.643975,45.552797
-73.581272,45.491468
-73.581272,45.491468
-73.67444,45.536413
-73.67444,45.536413
-73.67574,45.538361
-73.67574,45.538361
-73.55444,45.54992
-73.581149,45.557139
-73.581149,45.557139
-73.5705,45.504524
-73.5705,45.504524
-73.94195,45.404823
-73.94195,45.404823
-73.94195,45.404823
-73.94195,45.404823
-73.94195,45.404823
-73.94195,45.404823
-73.94195,45.404823
-73.94195,45.404823
-73.943067,45.407159
-73.943067,45.407159
-73.943067,45.407159
-73.943067,45.407159
-73.605979,45.606737
-73.672624,45.512792
-73.672624,45.512792
-73.670757,45.468683
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.546036,45.456617
-73.546036,45.456617
-73.546036,45.456617
-73.546036,45.456617
-73.579709,45.453795
-73.579709,45.453795
-73.579709,45.453795
-73.579709,45.453795
-73.57875,45.45603
-73.57875,45.45603
-73.57875,45.45603
-73.57875,45.45603
-73.920712,45.407012
-73.920712,45.407012
-73.87836,45.419853
-73.87836,45.419853
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.755451,45.452118
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.56414,45.507924
-73.650335,45.490428
-73.650335,45.490428
-73.554639,45.605372
-73.554639,45.605372
-73.578726,45.481251
-73.60988,45.56422
-73.62988,45.61516
-73.651804,45.579398
-73.63755,45.558204
-73.582986,45.524668
-73.510362,45.612501
-73.507833,45.631456
-73.507833,45.631456
-73.672229,45.512167
-73.672229,45.512167
-73.672229,45.512167
-73.672229,45.512167
-73.565948,45.509167
-73.565948,45.509167
-73.565948,45.509167
-73.565948,45.509167
-73.565948,45.509167
-73.565948,45.509167
-73.565948,45.509167
-73.565948,45.509167
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.565939,45.509268
-73.813858,45.4498
-73.813858,45.4498
-73.813858,45.4498
-73.813858,45.4498
-73.813858,45.4498
-73.813858,45.4498
-73.551381,45.555418
-73.551381,45.555418
-73.551381,45.555418
-73.551381,45.555418
-73.551381,45.555418
-73.551381,45.555418
-73.551381,45.555418
-73.551381,45.555418
-73.551381,45.555418
-73.551381,45.555418
-73.525663,45.506215
-73.525663,45.506215
-73.525663,45.506215
-73.525663,45.506215
-73.525663,45.506215
-73.525663,45.506215
-73.692813,45.512061
-73.561207,45.505495
-73.561207,45.505495
-73.561207,45.505495
-73.561207,45.505495
-73.646791,45.453166
-73.646791,45.453166
-73.642347,45.458143
-73.642347,45.458143
-73.642347,45.458143
-73.642347,45.458143
-73.662226,45.461866
-73.600544,45.481111
-73.600544,45.481111
-73.59653,45.47958
-73.59653,45.47958
-73.60502,45.484257
-73.508256,45.657335
-73.618233,45.463131
-73.75442,45.442673
-73.75442,45.442673
-73.66205,45.506193
-73.85447,45.44903
-73.66129,45.507103
-73.66129,45.507103
-73.66129,45.507103
-73.66129,45.507103
-73.58382,45.575329
-73.567596,45.50135
-73.621863,45.42037
-73.621863,45.42037
-73.621863,45.42037
-73.621863,45.42037
-73.621863,45.42037
-73.621863,45.42037
-73.621863,45.42037
-73.621863,45.42037
-73.611321,45.575077
-73.644848,45.481845
-73.644848,45.481845
-73.558742,45.507905
-73.558742,45.507905
-73.558742,45.507905
-73.558742,45.507905
-73.558742,45.507905
-73.558742,45.507905
-73.558742,45.507905
-73.558742,45.507905
-73.56879,45.518076
-73.56879,45.518076
-73.654213,45.5667
-73.654213,45.5667
-73.866013,45.461434
-73.866013,45.461434
-73.621136,45.605256
-73.621136,45.605256
-73.705804,45.489422
-73.57476,45.502062
-73.57476,45.502062
-73.627959,45.518101
-73.627959,45.518101
-73.495262,45.631032
-73.495262,45.631032
-73.494951,45.630818
-73.494951,45.630818
-73.510362,45.612501
-73.55135,45.560388
-73.55135,45.560388
-73.55135,45.560388
-73.55135,45.560388
-73.55135,45.560388
-73.55135,45.560388
-73.55135,45.560388
-73.55135,45.560388
-73.55135,45.560388
-73.55135,45.560388
-73.550793,45.556078
-73.550793,45.556078
-73.550793,45.556078
-73.550793,45.556078
-73.550793,45.556078
-73.550793,45.556078
-73.560738,45.597767
-73.560738,45.597767
-73.951507,45.403657
-73.951507,45.403657
-73.951507,45.403657
-73.951507,45.403657
-73.835861,45.46244
-73.835861,45.46244
-73.568341,45.507065
-73.568341,45.507065
-73.568341,45.507065
-73.568341,45.507065
-73.568341,45.507065
-73.568341,45.507065
-73.55353,45.509619
-73.55353,45.509619
-73.55353,45.509619
-73.55353,45.509619
-73.55353,45.509619
-73.55353,45.509619
-73.952493,45.403642
-73.953361,45.404998
-73.66993,45.473395
-73.66993,45.473395
-73.66993,45.473395
-73.66993,45.473395
-73.525698,45.506227
-73.525698,45.506227
-73.525698,45.506227
-73.525698,45.506227
-73.525698,45.506227
-73.525698,45.506227
-73.60502,45.484257
-73.591454,45.487284
-73.591454,45.487284
-73.587047,45.486143
-73.587047,45.486143
-73.604493,45.47899
-73.604493,45.47899
